"2003.12834","Suil O","Sungeun Kim, Suil O, Jihwan Park, and Hyo Ree","An odd $[1,b]$-factor in regular graphs from eigenvalues","6 pages","Discrete Mathematics, Volume 343, Issue 8, August 2020, 111906","10.1016/j.disc.2020.111906",,"math.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  An odd $[1,b]$-factor of a graph $G$ is a spanning subgraph $H$ such that for
each vertex $v \in V(G)$, $d_H(v)$ is odd and $1\le d_H(v) \le b$. Let
$\lambda_3(G)$ be the third largest eigenvalue of the adjacency matrix of $G$.
For positive integers $r \ge 3$ and even $n$, Lu, Wu, and Yang [10] proved a
lower bound for $\lambda_3(G)$ in an $n$-vertex $r$-regular graph $G$ to
gurantee the existence of an odd $[1,b]$-factor in $G$. In this paper, we
improve the bound; it is sharp for every $r$.
","[{""version"":""v1"",""created"":""Sat, 28 Mar 2020 16:26:48 GMT""}]","2020-03-31"
"2003.12835","Francesco Pegoraro Dr.","F. Pegoraro, S.V. Bulanov","Nonlinear electrodynamics at cylindrical ""cumulation"" fronts","21 pages, 5 figures",,,,"physics.plasm-ph hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Converging cylindrical electromagnetic fields in vacuum have been shown (E.
I. Zababakhin, M. N. Nechaev, {\it Soviet Physics JETP}, {\bf 6}, 345 (1958))
to exhibit amplitude ""cumulation"". It was found that the amplitude of
self-similar waves increases without bounds at finite distances from the axis
on the front of the fields reflected from the cylindrical axis. In the present
paper we propose to exploit this cylindrical cumulation process as a possible
new path towards the generation of ultra-strong electromagnetic fields where
nonlinear quantum electrodynamics (QED) effects come into play. We show that
these effects, as described in the long wave-length limit within the framework
of the Euler Heisenberg Lagrangian, induce a radius-dependent reduction of the
propagation speed of the cumulation front. {Furthermore we compute the
$e^+$-$e^-$ pair production rate at the cumulation front and show that the
total number of pairs that are generated scales as the sixth power of the field
amplitude.
","[{""version"":""v1"",""created"":""Sat, 28 Mar 2020 16:27:24 GMT""},{""version"":""v2"",""created"":""Fri, 17 Apr 2020 14:18:01 GMT""}]","2020-04-20"
"2003.12836","Yipeng Pang","Yipeng Pang, Guoqiang Hu","Distributed Nash Equilibrium Seeking with Limited Cost Function
  Knowledge via A Consensus-Based Gradient-Free Method",,,,,"math.OC","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This paper considers a distributed Nash equilibrium seeking problem, where
the players only have partial access to other players' actions, such as their
neighbors' actions. Thus, the players are supposed to communicate with each
other to estimate other players' actions. To solve the problem, a
leader-following consensus gradient-free distributed Nash equilibrium seeking
algorithm is proposed. This algorithm utilizes only the measurements of the
player's local cost function without the knowledge of its explicit expression
or the requirement on its smoothness. Hence, the algorithm is gradient-free
during the entire updating process. Moreover, the analysis on the convergence
of the Nash equilibrium is studied for the algorithm with both diminishing and
constant step-sizes, respectively. Specifically, in the case of diminishing
step-size, it is shown that the players' actions converge to the Nash
equilibrium almost surely, while in the case of fixed step-size, the
convergence to the neighborhood of the Nash equilibrium is achieved. The
performance of the proposed algorithm is verified through numerical
simulations.
","[{""version"":""v1"",""created"":""Sat, 28 Mar 2020 16:32:24 GMT""}]","2020-03-31"
"2003.12837","Yue Ma","Yue Ma, Jianfei Hua, Dexiang Liu, Yunxiao He, Tianliang Zhang,
  Jiucheng Chen, Fan Yang, Xiaonan Ning, Zhongshan Yang, Jie Zhang, Chih-Hao
  Pai, Yuqiu Gu and Wei Lu","Region-of-interest micro-focus CT based on an all-optical inverse
  Compton scattering source",,,,,"physics.app-ph physics.acc-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Micro-focus computed tomography (CT), enabling the reconstruction of
hyperfine structure within objects, is a powerful nondestructive testing tool
in many fields. Current X-ray sources for micro-focus CT are typically limited
by their relatively low photon energy and low flux. An all-optical inverse
Compton scattering source (AOCS) based on laser wakefield accelerator (LWFA)
can generate intense quasi-monoenergetic X/gamma-ray pulses in the keV-MeV
range with micron-level source size, and its potential application for
micro-focus CT has become very attractive in recent years due to the fast pace
progress made in LWFA. Here we report the first experimental demonstration of
high-fidelity micro-focus CT using AOCS (~70 keV) by imaging and reconstructing
a test object with complex inner structures. A region-of-interest (ROI) CT
method is adopted to utilize the relatively small field-of-view (FOV) of AOCS
to obtain high-resolution reconstruction. This demonstration of the ROI
micro-focus CT based on AOCS is a key step for its application in the field of
hyperfine nondestructive testing.
","[{""version"":""v1"",""created"":""Sat, 28 Mar 2020 16:35:42 GMT""}]","2020-03-31"
"2003.12838","Botond Szabo","Botond Szabo and Harry van Zanten","Distributed function estimation: adaptation using minimal communication","40 pages",,,,"math.ST stat.ML stat.TH","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We investigate whether in a distributed setting, adaptive estimation of a
smooth function at the optimal rate is possible under minimal communication. It
turns out that the answer depends on the risk considered and on the number of
servers over which the procedure is distributed. We show that for the
$L_\infty$-risk, adaptively obtaining optimal rates under minimal communication
is not possible. For the $L_2$-risk, it is possible over a range of
regularities that depends on the relation between the number of local servers
and the total sample size.
","[{""version"":""v1"",""created"":""Sat, 28 Mar 2020 16:44:06 GMT""}]","2020-03-31"
"2003.12839","Michalis Charilaou","Michalis Charilaou","Prediction of confined and controllable Bloch points in nanocubes of
  chiral magnets","7 pages, 6 figures","Phys. Rev. B 102, 014430 (2020)","10.1103/PhysRevB.102.014430",,"cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This work predicts that individual Bloch points can be created and stabilized
by magnetostatic and chiral interactions in nanocuboids, confined in between
two chiral bobbers of opposing polarity. The Bloch point can be moved by an
external magnetic field of moderate strength but only if the field strength is
enough to overcome a pinning potential that results from intrinsic exchange
forces and extrinsic surface effects. The Bloch point can be driven by the
external field reversibly, in a direction opposing the field, and it remains
stable up to moderate field strengths. At a critical field strength the Bloch
point escapes through one of the surfaces, leaving behind a collinear
magnetization configuration, and upon removing the field a new Bloch point is
formed. These findings highlight the topological diversity in nanostructures
and show that a Bloch point, despite its zero-dimensionality, couples to
external fields via a substantial magnetic volume around it. The control of
topological point defects has technological implications with regards to
reversibly movable nanomagnetic textures and their associated emergent
electrodynamics.
","[{""version"":""v1"",""created"":""Sat, 28 Mar 2020 16:53:24 GMT""}]","2020-07-29"
"2003.12840","Rostyslav Danylo","Vladimir T. Tikhonchuk, Yi Liu, Rostyslav Danylo, Aur\'elien Houard,
  Andr\'e Mysyrowicz","Theory of femtosecond strong field ion excitation and subsequent lasing
  in N$_2^+$",,,,,"physics.optics physics.atom-ph quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Delayed cavity-free forward lasing at the wavelengths of 391 and 428 nm was
observed in recent experiments in air or pure nitrogen pumped with an intense
femtosecond laser pulse at wavelength of 800~nm. The mechanism responsible for
the lasing is highly controversial. In this article we explain the delayed
emission by the presence of long-lived polarizations coupling simultaneously
ground state X$^2\Sigma_g^+$ to states A$^2\Pi_u$ and B$^2\Sigma_u^+$ of singly
ionized nitrogen molecules N$_2^+$. Ionization of neutral nitrogen molecules in
a strong laser field and subsequent ion excitation are described by a system of
Bloch equations providing a distribution of ions in the ground and excited
states A and B at the end of the laser pulse. The delayed signal amplification
at the B-X transition wavelength is described by a system of Maxwell-Bloch
equations with polarization coupling maintained by a weak laser post-pulse. Two
regimes of signal amplification are identified: a signal of a few ps duration
at low gas pressures and a short (sub-picosecond) signal at high gas pressures.
The theoretical model compares favorably with experimental results.
","[{""version"":""v1"",""created"":""Sat, 28 Mar 2020 16:57:19 GMT""}]","2020-03-31"
"2003.12841","Simone Fontana","Simone Fontana, Daniele Cattaneo, Augusto Luis Ballardini, Matteo
  Vaghi and Domenico Giorgio Sorrenti","A Benchmark for Point Clouds Registration Algorithms",,"Robotics and Autonomous Systems, 2021, 140: 103734","10.1016/j.robot.2021.103734",,"cs.RO cs.CV","http://creativecommons.org/licenses/by-sa/4.0/","  Point clouds registration is a fundamental step of many point clouds
processing pipelines; however, most algorithms are tested on data that are
collected ad-hoc and not shared with the research community. These data often
cover only a very limited set of use cases; therefore, the results cannot be
generalised. Public datasets proposed until now, taken individually, cover only
a few kinds of environment and mostly a single sensor. For these reasons, we
developed a benchmark, for localization and mapping applications, using
multiple publicly available datasets. In this way, we are able to cover many
kinds of environment and many kinds of sensor that can produce point clouds.
Furthermore, the ground truth has been thoroughly inspected and evaluated to
ensure its quality. For some of the datasets, the accuracy of the ground truth
measuring system was not reported by the original authors, therefore we
estimated it with our own novel method, based on an iterative registration
algorithm. Along with the data, we provide a broad set of registration
problems, chosen to cover different types of initial misalignment, various
degrees of overlap, and different kinds of registration problems. Lastly, we
propose a metric to measure the performances of registration algorithms: it
combines the commonly used rotation and translation errors together, to allow
an objective comparison of the alignments. This work aims at encouraging
authors to use a public and shared benchmark, instead of data collected ad-hoc,
to ensure objectivity and repeatability, two fundamental characteristics in any
scientific field.
","[{""version"":""v1"",""created"":""Sat, 28 Mar 2020 17:02:26 GMT""},{""version"":""v2"",""created"":""Mon, 6 Apr 2020 09:11:23 GMT""},{""version"":""v3"",""created"":""Tue, 26 Apr 2022 12:23:52 GMT""}]","2022-04-27"
"2003.12842","Priyanka Bhoyar","Priyanka D. Bhoyar, Prashant M. Gade","The emergence of Logarithmic-periodic oscillations in Contact process
  with the topological disorder",,"Phys. Rev. E 103, 022115 (2021)","10.1103/PhysRevE.103.022115",,"cond-mat.stat-mech cond-mat.dis-nn","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present a model of contact process on Domany-Kinzel cellular automata with
a geometrical disorder. In the 1-D model, each site is connected to two nearest
neighbors which are either on the left or the right. The system is always
attracted to an absorbing state with algebraic decay of average density with a
continuously varying complex exponent. The log-periodic oscillations are
imposed over and above the usual power law and are clearly evident as p --> 1.
This effect is purely due to an underlying topology because all sites have the
same infection probability p and there is no disorder in the infection rate. An
extension of this model to two and three dimensions leads to similar results.
We also study a model with fixed immunization rate p0 in one and two
dimensions. If p0 > ps, where ps is percolation threshold, the system always
tends to an absorbing state. As infection rate p --> 1, we observe a power law
decay of order parameter with complex exponent. This may be a common feature in
systems where quenched disorder leads to effective fragmentation of the
lattice.
","[{""version"":""v1"",""created"":""Sat, 28 Mar 2020 17:05:21 GMT""},{""version"":""v2"",""created"":""Fri, 1 Jan 2021 07:07:31 GMT""}]","2021-02-17"
"2003.12843","Lorenzo Brigato","L. Brigato and L. Iocchi","A Close Look at Deep Learning with Small Data","Published at ICPR 2020",,,,"cs.LG stat.ML","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this work, we perform a wide variety of experiments with different deep
learning architectures on datasets of limited size. According to our study, we
show that model complexity is a critical factor when only a few samples per
class are available. Differently from the literature, we show that in some
configurations, the state of the art can be improved using low complexity
models. For instance, in problems with scarce training samples and without data
augmentation, low-complexity convolutional neural networks perform comparably
well or better than state-of-the-art architectures. Moreover, we show that even
standard data augmentation can boost recognition performance by large margins.
This result suggests the development of more complex data
generation/augmentation pipelines for cases when data is limited. Finally, we
show that dropout, a widely used regularization technique, maintains its role
as a good regularizer even when data is scarce. Our findings are empirically
validated on the sub-sampled versions of popular CIFAR-10, Fashion-MNIST and,
SVHN benchmarks.
","[{""version"":""v1"",""created"":""Sat, 28 Mar 2020 17:11:29 GMT""},{""version"":""v2"",""created"":""Tue, 31 Mar 2020 10:04:25 GMT""},{""version"":""v3"",""created"":""Sun, 25 Oct 2020 12:10:52 GMT""}]","2020-10-27"
"2003.12844","Jonathan Boss","Jonathan Boss, Alexander Rix, Yin-Hsiu Chen, Naveen N. Narisetty,
  Zhenke Wu, Kelly K. Ferguson, Thomas F. McElrath, John D. Meeker, Bhramar
  Mukherjee","A Hierarchical Integrative Group LASSO (HiGLASSO) Framework for
  Analyzing Environmental Mixtures","29 pages, 6 figures","Environmetrics 2021:32(8);e2698","10.1002/env.2698",,"stat.ME stat.AP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Environmental health studies are increasingly measuring multiple pollutants
to characterize the joint health effects attributable to exposure mixtures.
However, the underlying dose-response relationship between toxicants and health
outcomes of interest may be highly nonlinear, with possible nonlinear
interaction effects. Existing penalized regression methods that account for
exposure interactions either cannot accommodate nonlinear interactions while
maintaining strong heredity or are computationally unstable in applications
with limited sample size. In this paper, we propose a general shrinkage and
selection framework to identify noteworthy nonlinear main and interaction
effects among a set of exposures. We design hierarchical integrative group
LASSO (HiGLASSO) to (a) impose strong heredity constraints on two-way
interaction effects (hierarchical), (b) incorporate adaptive weights without
necessitating initial coefficient estimates (integrative), and (c) induce
sparsity for variable selection while respecting group structure (group LASSO).
We prove sparsistency of the proposed method and apply HiGLASSO to an
environmental toxicants dataset from the LIFECODES birth cohort, where the
investigators are interested in understanding the joint effects of 21 urinary
toxicant biomarkers on urinary 8-isoprostane, a measure of oxidative stress. An
implementation of HiGLASSO is available in the higlasso R package, accessible
through the Comprehensive R Archive Network.
","[{""version"":""v1"",""created"":""Sat, 28 Mar 2020 17:12:29 GMT""}]","2022-01-19"
"2003.12845","Shruti Mishra","Shruti Mishra, Wim M. van Rees, L. Mahadevan","Coordinated Crawling via Reinforcement Learning",,,"10.1098/rsif.2020.0198",,"physics.bio-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Rectilinear crawling locomotion is a primitive and common mode of locomotion
in slender, soft-bodied animals. It requires coordinated contractions that
propagate along a body that interacts frictionally with its environment. We
propose a simple approach to understand how these coordinations arise in a
neuromechanical model of a segmented, soft-bodied crawler via an iterative
process that might have both biological antecedents and technological
relevance. Using a simple reinforcement learning algorithm, we show that an
initial all-to-all neural coupling converges to a simple nearest-neighbor
neural wiring that allows the crawler to move forward using a localized wave of
contraction that is qualitatively similar to what is observed in D.
melanogaster larvae and used in many biomimetic solutions. The resulting
solution is a function of how we weight gait regularization in the reward, with
a tradeoff between speed and robustness to proprioceptive noise. Overall, our
results, which embed the brain-body-environment triad in a learning scheme, has
relevance for soft robotics while shedding light on the evolution and
development of locomotion.
","[{""version"":""v1"",""created"":""Sat, 28 Mar 2020 17:17:05 GMT""},{""version"":""v2"",""created"":""Wed, 1 Apr 2020 19:51:52 GMT""}]","2021-08-31"
